Estacion;NombreEstacion;longitud2;latitud2;altitud;anio;ene;feb;mar;abr;may;jun;jul;ago;sep;oct;nov;dic
M0380;HUAMBALO;-78,53093333;-1,390722222;2880;2016;25,2;79,4;116,8;123,9;58,5;131,6;78,6;39;74,6;24,6;40,1;44,6
M0380;HUAMBALO;-78,53093333;-1,390722222;2880;2017;55,1;73,4;101,7;69,2;132,3;146,9;89,5;64,2;52,1;48,9;70,9;90,1
M0380;HUAMBALO;-78,53093333;-1,390722222;2880;2018;55,5;26,5;47,4;83,3;;;;;;;;
M0381;PELILEO-TNQ.DE AGUA POTABLE;-78,55694444;-1,330277778;2525;1975;;;;;;;;;;;;45,2
M0381;PELILEO-TNQ.DE AGUA POTABLE;-78,55694444;-1,330277778;2525;1976;26,2;38;69,3;109,3;104,3;94,9;89,6;53,3;69,5;27,3;66,4;33,5
M0381;PELILEO-TNQ.DE AGUA POTABLE;-78,55694444;-1,330277778;2525;1977;5,3;45,7;47,7;38,9;47,7;115,8;30,8;76;111;40,3;35,3;18,4
M0381;PELILEO-TNQ.DE AGUA POTABLE;-78,55694444;-1,330277778;2525;1978;14,6;42,8;87,2;96,1;37,3;92;34,9;41,1;58,9;18,4;3,8;6,3
M0381;PELILEO-TNQ.DE AGUA POTABLE;-78,55694444;-1,330277778;2525;1979;22,3;13,8;58;88,8;44,8;39,6;19,9;62,5;40,6;20,8;60,2;8,8
M0381;PELILEO-TNQ.DE AGUA POTABLE;-78,55694444;-1,330277778;2525;1980;20,3;33;29;84,9;36;52,8;45,6;44,3;26,7;73,3;42,4;22,6
M0381;PELILEO-TNQ.DE AGUA POTABLE;-78,55694444;-1,330277778;2525;1981;23,3;16,8;53,2;28,3;44,9;32;53,3;51,5;9,6;21,4;18,4;11,4
M0381;PELILEO-TNQ.DE AGUA POTABLE;-78,55694444;-1,330277778;2525;1982;12,8;46;5,5;8,8;8,9;42,6;;20,5;12,3;39,1;18,4;
M0381;PELILEO-TNQ.DE AGUA POTABLE;-78,55694444;-1,330277778;2525;1983;9,3;48,9;42,6;145;106,4;36,3;26,6;32,8;80,4;54,5;10,3;40,7
M0381;PELILEO-TNQ.DE AGUA POTABLE;-78,55694444;-1,330277778;2525;1984;40,7;47,5;89,1;101,2;87,1;87;68,2;24,9;163,1;47,3;28,6;28,9
M0381;PELILEO-TNQ.DE AGUA POTABLE;-78,55694444;-1,330277778;2525;1985;7,8;24,7;22,2;14,6;134,9;26,1;80,5;43,9;50,2;28,3;22,2;46,9
M0381;PELILEO-TNQ.DE AGUA POTABLE;-78,55694444;-1,330277778;2525;1986;9,2;14,6;56,6;55,2;57,6;62,7;72,4;24,2;50,5;25,5;32,7;31,2
M0381;PELILEO-TNQ.DE AGUA POTABLE;-78,55694444;-1,330277778;2525;1987;29,9;91,1;34;132,8;56;26,9;41,2;55,2;34,5;49,1;7,3;14,6
M0381;PELILEO-TNQ.DE AGUA POTABLE;-78,55694444;-1,330277778;2525;1988;25,2;117,5;25,7;;;;;;;;;
M0382;QUERO;-78,60694444;-1,375277778;2870;1975;;;;;;;;;;;;54
M0382;QUERO;-78,60694444;-1,375277778;2870;1976;42,8;50,7;48,5;59,8;76,7;91,5;85,4;64,8;23,8;32,6;46,2;39,1
M0382;QUERO;-78,60694444;-1,375277778;2870;1977;9,9;48,2;101;63,1;24,4;118,5;41;91,2;104;40,2;44,1;23,2
M0382;QUERO;-78,60694444;-1,375277778;2870;1978;23,8;96,2;87,2;94,7;44,4;97,5;25,3;47,4;60,3;2,7;5,9;17
M0382;QUERO;-78,60694444;-1,375277778;2870;1979;25,8;26,8;72,8;106,7;54,9;41,5;20,8;57,8;53,9;31,3;51,7;31,9
M0382;QUERO;-78,60694444;-1,375277778;2870;1980;23,2;57,9;29,6;88,4;40,2;28,5;36,4;26,6;36;67,7;35,7;11,8
M0382;QUERO;-78,60694444;-1,375277778;2870;1981;15,6;31,6;39,5;44,5;52,6;12,4;49,5;17,9;5,2;47,2;29,7;38
M0382;QUERO;-78,60694444;-1,375277778;2870;1982;12;25;12;19,4;50,5;47,1;45,1;28,2;24,7;23,7;41,4;50,5
M0382;QUERO;-78,60694444;-1,375277778;2870;1983;20,5;54,4;53;145,3;103,9;24,2;25,6;21,7;92;37,2;16,8;43,1
M0382;QUERO;-78,60694444;-1,375277778;2870;1984;30,5;31,4;70,5;42,6;37,1;15,1;15,3;14,4;149,4;32,2;37,8;26
M0382;QUERO;-78,60694444;-1,375277778;2870;1985;13,6;12,2;41,6;33,2;138,7;35,6;46,2;26,7;55,3;27,1;15,3;33,4
M0382;QUERO;-78,60694444;-1,375277778;2870;1986;9,2;27;90,2;45,8;57,8;55,7;;17,3;52,2;35,5;32,5;35,5
M0382;QUERO;-78,60694444;-1,375277778;2870;1987;24,5;95,4;66,2;123,7;49,8;38;46,7;58;33,3;52,3;19,5;
M0382;QUERO;-78,60694444;-1,375277778;2870;1988;24,2;95,6;38;56,9;73,1;54;70;53,8;50,2;151,7;85,5;53
M0382;QUERO;-78,60694444;-1,375277778;2870;1989;88,2;;69,3;32,8;105,1;;230,7;7,4;58,4;57;12,1;0
M0382;QUERO;-78,60694444;-1,375277778;2870;1990;3,6;25,3;27,5;557,8;454,8;60,9;;;;;;
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1968;;;;;;21;0;10,4;21,1;59,4;14,5;56
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1969;248;189;379;535;170;121;9;30;8;7;34;68,7
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1970;437;240,4;141,9;472,3;348,3;30,5;4,9;0;18,7;6,6;23,5;85,2
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1971;235,7;560,4;634,9;200,9;100,3;24,8;2,3;2,5;18,5;8,1;24,9;187,2
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1972;446,3;450,2;864,6;566,9;192,9;262;23,7;36,2;27;83,9;145,6;271,3
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1973;418,5;705,5;409;440,3;275,6;65,2;9;9,1;51,7;25,5;17,2;91,2
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1974;242,3;442,4;387,4;289,5;108,7;18,8;11,2;25,8;23,5;;40,1;259,9
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1975;290;;554;431,5;102,6;77,8;13,5;17,6;3,2;;;64,6
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1976;472,6;722;775,8;;219,7;70,5;2,3;8,4;17,9;8,1;56,3;150
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1977;345,9;305,3;521,1;353;45,4;31,5;35,3;18;70,5;17,1;12,4;103,2
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1978;371,7;435,6;423,7;211,3;126;11,3;12,3;3,6;35,8;29,8;18,7;132,5
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1979;350,9;486,3;392;329,3;36,6;9,1;2;10,6;24,6;11,6;4,1;17,3
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1980;312,6;489,2;279,5;768,5;;7,3;;;5,2;16,7;;27,3
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1981;183,3;489,6;356,6;282,8;11,3;1,4;13,9;0,7;1;4,3;11,6;90,2
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1982;353,5;382,6;155;218,3;26,6;0,3;0,4;;62,4;140,6;277,7;765,3
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1983;433,8;514,8;727;657,9;570;333,9;294;70,3;159,9;109,7;188;765,3
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1984;100,8;797;457,6;271;5,1;43,7;4,9;4;25,6;18,4;28,6;129,8
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1985;253,8;268,2;463,5;165,2;5,1;10;4,4;7;0,4;2;0,9;140,6
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1986;621;134;267,9;59,7;39,7;2,2;0,7;7,6;11,4;37,6;;148,8
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1987;;75,8;80,6;54,4;27;3,7;3,3;13,5;2,7;6,6;18,4;45
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1988;40,3;54,7;32,4;45,6;23,3;10,6;14,5;15,5;23,7;340,5;10,6;101,2
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1989;870,4;674,6;1446,3;724,8;234,5;103;36,2;6;53;125,5;84,9;169,7
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1990;319,7;608,5;456,1;634,9;134,9;69;26,2;4,8;24,4;65,4;32,2;150,2
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1991;150,8;761,9;449,5;129;106,8;11,7;8;16,2;8,9;25,4;25,1;258,1
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1992;633;492,1;816,1;480,1;296,2;161,2;44,1;13,7;40,3;29,8;27,1;69,8
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1993;528,1;673,6;771,1;502,7;0,3;42,5;9,9;12,7;47,7;11,1;24,7;186,3
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1994;472,3;534,8;366;408;166,3;28;11,5;19,1;34,7;38,2;40,1;224,4
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1995;593,4;321,3;295;414,7;42,1;21,3;56;18,9;17,3;32,8;43,5;76,1
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1996;317,4;534,6;394;188,5;32,3;12,2;58,9;4,5;26;14;57,2;121,3
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1997;331,2;422;632;363,8;302,9;279,3;142,4;89,7;221,5;140,9;497,5;827,5
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1998;539,1;390;421,1;;633,5;188,6;122,8;36;18,3;48,8;41,9;67,5
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;1999;255,6;600,3;523,3;373,7;229,1;15;35,8;8,8;29,7;72,3;90,8;360,1
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2000;212,3;243,4;407,7;265,3;118,9;61,6;5,5;7,6;35;9,3;8,4;
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2001;734,7;370,6;411,9;448,2;97,7;5,9;11,5;5;12;21,8;48,5;137,6
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2002;290,3;433;629;550,2;174,3;10;;;15,2;61,4;73,4;242
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2003;372,9;;;323,1;166,3;58,8;12,2;24,5;5,5;85,9;31;166,8
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2004;133,3;;474,7;330,8;181,1;10,1;11,5;1,5;;;25,1;76,1
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2005;172,1;159,7;317;415,2;3,7;2,6;9,5;20;18,9;23,2;60,8;
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2006;291,4;672;527,9;264,6;127,8;27,7;27,4;20,8;36;10,3;51,1;110,6
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2007;315,9;433,1;445;293,8;285,9;64;;;21,5;52,8;143,5;56,6
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2008;628,2;713,6;543;344,9;;;31,9;32,7;;;;
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2009;186,6;;346,8;177,2;;;;;;;;
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2010;;;301,8;305,8;184,6;;;;;;;
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2011;311,4;46,6;23,2;33,8;2,5;5,3;4,9;2;16,5;7,1;11,3;92,9
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2012;423,7;458,5;783,1;412,3;124,2;42,8;2,1;3,4;2,4;25,3;23,1;51,7
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2013;228;328,5;535,9;251,1;79,1;11,9;3,9;4;14,4;16,7;7,1;50,8
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2014;497,9;321,2;394,7;261,8;265,1;33,9;2,9;9,7;51,7;46,4;20,8;161,9
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2015;200,6;564,6;569,3;743,7;401,6;78,6;;;;;;183,5
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2016;457,3;244,7;1347,2;392,1;95,9;22,4;23,8;12,8;;;;
M0383;ECHEANDIA;-79,27861111;-1,431694444;308;2018;169,9;537,8;367,8;;;;;;;;;
M0384;SAN JOSE DEL TAMBO;-79,23638889;-1,943333333;230;1968;;;;;;;;;40,1;22;20,3;81,4
M0384;SAN JOSE DEL TAMBO;-79,23638889;-1,943333333;230;1969;166,4;163,1;409;;;;;15,9;33,6;17,9;28,5;182
M0384;SAN JOSE DEL TAMBO;-79,23638889;-1,943333333;230;1970;414,8;391,9;244,2;338,6;257,3;38,7;8,7;15,6;17,7;20,1;22,6;81,9
M0384;SAN JOSE DEL TAMBO;-79,23638889;-1,943333333;230;1971;246,5;443;960,9;243,3;83,3;37,2;13,9;15,2;22,4;31,5;13,9;191,5
M0384;SAN JOSE DEL TAMBO;-79,23638889;-1,943333333;230;1972;701;617,7;987,4;384,6;222,2;240,2;69,3;33,8;18,6;22,6;20,4;321,6
M0384;SAN JOSE DEL TAMBO;-79,23638889;-1,943333333;230;1973;671,8;736,4;590,6;474,3;239,3;39,4;13,7;15;45,7;18,1;28,3;44
M0384;SAN JOSE DEL TAMBO;-79,23638889;-1,943333333;230;1974;292,9;493,3;319,4;204,6;73,7;23,9;19,9;19,8;50,5;21,1;44;205,3
M0384;SAN JOSE DEL TAMBO;-79,23638889;-1,943333333;230;1975;388,1;689,6;705,3;272,8;32,8;73,9;27,3;15,7;7,9;31,9;19,3;122,5
M0384;SAN JOSE DEL TAMBO;-79,23638889;-1,943333333;230;1976;490,4;695,7;1156,9;609,3;311,7;99,5;16,5;25,7;10,4;13,1;150,5;54,4
M0384;SAN JOSE DEL TAMBO;-79,23638889;-1,943333333;230;1977;345,6;463,2;761,2;240,4;5,5;62,9;14;28;58,4;50,6;27;94,7
M0384;SAN JOSE DEL TAMBO;-79,23638889;-1,943333333;230;1978;235,3;485,4;255,4;376,5;65,7;21,7;33,7;35,1;33,1;10,6;44,2;65,6
M0384;SAN JOSE DEL TAMBO;-79,23638889;-1,943333333;230;1979;225,5;236,3;542,9;279,1;21;60,2;2,7;13,8;21,1;7,9;3,8;20,9
M0384;SAN JOSE DEL TAMBO;-79,23638889;-1,943333333;230;1980;350,7;413,7;285,7;688,3;136;25,6;3,1;14,8;9,8;56,2;37,5;
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1969;;;;;;;;13;91,3;31,4;138,2;202
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1970;233,2;251,8;363,5;265,5;243,8;12,6;0,2;0,7;105,9;84,1;201,5;69,4
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1971;131;294,9;421,9;145,8;72,5;76,3;0,2;38,6;107,3;18,8;30,9;24,1
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1972;164,1;93,7;288,8;57,3;106,9;58,8;0,7;62,3;25,5;49;28,9;87,9
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1973;95,3;316,1;;230,6;108,8;42,2;25,5;58,1;143,6;33,6;7,3;30,1
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1974;92,2;319,5;372,1;130,8;137,6;85,9;15,6;10,2;218,5;167,8;77,3;
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1975;102,4;317,1;224;215,7;171,2;42,6;96,5;58,7;52,9;131,6;45,4;52,1
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1976;115,6;208;298,1;228,2;90,8;19,2;4,3;0;56,2;38,8;83,5;77,9
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1977;219,3;77,1;164,4;149;28,9;59,5;6,3;15,2;94,7;104,4;21,4;65,5
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1978;77,4;104,3;211,2;152,5;149,1;8,7;51,6;8;99,2;27,3;6,4;112,4
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1979;79;77,6;217,6;160,2;256,7;21,5;4,3;83,3;;;;17,9
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1980;97,9;145;454,9;353,2;30;5,4;6,5;3,3;34,8;124,2;117,1;70,6
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1981;50,1;112,4;120,8;199,5;53,3;25,3;15,1;1,9;13,2;100,7;27;81,5
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1982;130,2;188;184,9;164,3;195,2;3,6;16,2;2,9;;198,5;400;294,5
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1983;252,6;46,9;251,7;;167,5;39,6;6,9;75,9;5;157,4;109,4;233,6
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1984;252,5;268;384,7;349,8;209,1;14;3,6;21,6;66;223,4;;72,5
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1985;189,2;12,4;123,7;94,1;136;0;44,9;5,5;76,9;0,8;7,7;107,9
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1986;391,4;63,7;198;412,2;109;0;0;0;102,7;;0;122,3
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1987;208,6;245,5;218,8;185,6;217,8;1,5;;12,1;;37,8;;
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1989;;;;1560;;614,8;189;751;386;297,1;33,5;189,1
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1990;;;;;;110,4;;;;;;100
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1991;81,2;172,8;250,9;194,7;139,9;69,6;62,5;24;91;77,8;129,9;126,3
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1992;99,3;155,8;209;244,3;166,6;8,6;2;78,4;55,3;;14;96,4
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1993;210,5;216,2;236,1;349,4;102,7;6,4;24,2;25,9;85,5;42,8;53,2;126,9
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1994;212;160;241,9;292,6;132,3;34,9;22,8;3,3;39,9;58,4;112;110,3
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1995;89,3;139,7;183,2;132,5;;30,5;46,5;17,3;18,9;91,4;69,6;80,5
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1996;105,9;179,7;227,5;209,7;112,6;27,9;3,6;0;44,5;76;30,9;55
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1997;173,6;125,9;273,3;246,6;78,5;61;0;0;45,3;48;227;195,6
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1998;175,9;185,5;222,3;282,4;196,7;41,5;31;0;;;;24
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;1999;247,1;304,9;190,7;390,9;433,9;325,2;36,6;70,6;129;116;27,8;294,3
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2000;157,5;276,3;295;204,9;248,3;25,5;0;0;110,2;7,1;3,3;51
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2001;229,7;108,9;135,9;184,3;101,4;19,9;0;0;90,4;61;65,3;6,6
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2002;94,7;171,2;237,4;270;122,8;6,6;0;27;8,4;215,6;172;170,6
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2003;96;78,9;51,7;145;86,6;25,7;0;0;0;10,6;24,4;55,9
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2004;0;30,9;68,5;;;;8,1;85,3;108,4;77;117,4;69,2
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2005;0;52,5;77,9;59,7;59,1;0;14,1;0;0;0;12,4;82,4
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2006;187,4;61,5;106,1;107,8;82,1;0;5,3;13,6;44,9;22,6;101,1;80,1
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2007;14,5;49,4;199;195,2;140,3;243,3;64,3;98,2;10,7;110,1;40,8;75,9
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2008;172,2;163,3;220,5;29,2;110;76,1;11,2;14,6;65,8;153,7;42,9;76,2
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2009;;81;96,4;70,9;23;29;0;16;35,4;33;42,1;
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2010;75;144,7;217,5;406;162;82,4;226,2;6;134,1;26,8;145,7;250,1
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2011;191,1;221;113,4;339;3;16;30,5;0;91;107;31;107
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2012;437,5;220;161;22,1;24;0;0;0;20;85,2;93,9;31,5
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2013;80,4;325,7;98,2;94,5;219;13,6;17;0;9,5;161,2;18;76,9
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2014;128,7;164,6;183,8;53,3;163,6;12,9;0;0;64,6;137,3;41,6;51,3
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2015;166,2;88,3;197,1;135;60,8;3,4;12;3,8;;;;
M0385;SALINAS-BOLIVAR;-79,02211111;-1,404472222;3600;2017;;;;257,5;200,6;103,6;;;;;;
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1971;79;;;;;;;;;;;
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1975;;;;;;;;;;;239,1;191,6
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1976;897,9;364,8;320,6;200,6;312,6;241,2;30,7;34,5;49,3;71,8;52,4;925
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1977;966,7;696,7;3138,3;259,4;30,5;136,6;1;11,1;404;26,1;41,6;67,5
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1978;125,6;53,2;53,7;100,9;76,3;4,3;18,7;5,3;40,8;23,9;37,7;82,4
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1979;132,4;121,4;137,9;85,4;55,5;10,7;0,4;8,9;47,9;36,4;3,2;23,8
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1980;67,4;91,7;109,3;104,3;53,7;14,7;5;13;1,5;23,9;55,6;39,4
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1981;80,5;104,8;151,7;74,6;13,5;9,8;8,5;3,8;2;9,3;11,5;83,2
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1982;100,6;122,9;71,4;61,7;64,2;0,9;0,7;0;15,9;55,4;122,1;
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1983;179,2;164,2;275,5;174;96,5;44,9;48,8;17;6;44,3;17,1;21
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1984;0;46,8;50,6;50,5;31;;;;;170,4;;111,6
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1985;93,3;79,2;95,5;64,7;;11,7;2,7;8,2;1;1,5;11,5;66,5
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1986;118,5;151,1;136,8;75,6;17,5;0;0;0;12,9;13;11,5;6,5
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1987;133,1;;325,2;197,5;;0;0;2,9;0;3,3;0;7,2
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1988;12,1;9,6;4,4;435,5;206;0;0;0;10,2;0;1,2;0
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1989;243;197;79,2;54,7;;0;0;0;0;79,4;0;
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1990;;60,5;;;;10;14,5;0;0;31,5;;24,2
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1991;42,7;45,6;158,1;41;54,1;9,5;10,2;0;7,5;;0,5;17,4
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1992;37,2;67,8;40,4;;;;;;;;;112
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1993;93,9;240,2;198,2;220,7;139,4;1;35;8;9;20;20;10
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1994;67,7;59,8;52,5;45;24;0;0;0;0;2,3;0;67
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1995;38;27,3;14;103,1;;0;0;0;;;8;18
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1996;77,9;52;27,6;17;6;;;9;0;4;0;89,6
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1997;56;42,4;98,4;;28;4;0;0;11;30;82,1;63
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1998;50,9;0;76,2;62,6;29;8;0;30,9;15;59,9;1;0
M0386;COCHABAMBA(MAGDALENA);-79,06722222;-1,663611111;2200;1999;158;125,6;85,6;206;243,8;64,4;66;92;10;;;
M0387;FACUNDO VELA;-79,05;-1,2;1300;1976;;;;;;;;;;;57,9;136
M0387;FACUNDO VELA;-79,05;-1,2;1300;1977;310,3;190,9;345;319;99,2;62;24,5;1,2;72,4;124,8;19,6;371,2
M0387;FACUNDO VELA;-79,05;-1,2;1300;1978;604,2;569,3;1013,8;668,9;367;49;40,3;0;;5,2;21,3;181,8
M0387;FACUNDO VELA;-79,05;-1,2;1300;1979;248,7;233,6;377,2;158,2;97,9;12,3;0;13,2;55,2;33,7;1,1;37,6
M0387;FACUNDO VELA;-79,05;-1,2;1300;1980;203,5;310,3;163;311,5;257,3;108,8;0,3;0;14,1;48,5;122,4;173,5
M0387;FACUNDO VELA;-79,05;-1,2;1300;1981;214,9;349,8;338;171,1;41,5;0;;;;;;
M0388;RIO SAN ANTONIO-MONJAS;-79,13138889;-1,58;2200;1965;;;;;;;;;;65,2;;
M0388;RIO SAN ANTONIO-MONJAS;-79,13138889;-1,58;2200;1980;274,6;349,3;275,1;428,5;201,1;24,3;3,2;11,4;19,5;40,2;35,6;74,8
M0388;RIO SAN ANTONIO-MONJAS;-79,13138889;-1,58;2200;1981;214;372,1;352,8;183,6;24,1;7,2;12,8;0;0;7,2;35,6;74,8
M0388;RIO SAN ANTONIO-MONJAS;-79,13138889;-1,58;2200;1982;251,2;322,7;173,2;533,9;390;26,3;13,2;8,6;414,5;383,2;588,4;2229,3
M0388;RIO SAN ANTONIO-MONJAS;-79,13138889;-1,58;2200;1983;1582,6;318,6;984,5;696,7;843,4;705,6;458,5;584,3;348,5;521,3;488,3;676
M0388;RIO SAN ANTONIO-MONJAS;-79,13138889;-1,58;2200;1984;196,6;853;970;885;41,1;141,7;42,3;39,9;396,1;36,2;138,3;308,6
M0388;RIO SAN ANTONIO-MONJAS;-79,13138889;-1,58;2200;1985;415,7;430,6;501,8;369;304,3;152,1;0,7;20,4;24,1;12,8;11,5;174,4
M0388;RIO SAN ANTONIO-MONJAS;-79,13138889;-1,58;2200;1986;425,2;196,6;217,5;374,2;48;1,1;2,9;0;39,9;121,1;31,3;132,4
